Airline,Travel Date,Return Date,Departure,Arrival,Price,Total Travel Time,Stops,Layover City,Layover Time,Collection Date
multipleAirlines,2024-07-10,2024-07-19,3:59pm,5:10am,"$2,604",24 hours 11 minutes,One,Seattle,7 hours 59 minutes,2024-07-03
Japan Airlines,2024-07-10,2024-07-19,11:30am,8:50pm,"$2,976",20 hours 20 minutes,One,Tokyo,3 hours 40 minutes,2024-07-03
Cathay Pacific,2024-07-10,2024-07-19,8:45pm,9:55am,"$2,131",24 hours 10 minutes,Two,"Los Angeles, Hong Kong","3 hours 25 minutes, 1 hour 15 minutes",2024-07-03
multipleAirlines,2024-07-10,2024-07-19,3:59pm,4:40am,"$2,097",23 hours 41 minutes,Two,"Seattle, San Francisco","1 hour 48 minutes, 2 hours 40 minutes",2024-07-03
multipleAirlines,2024-07-10,2024-07-19,11:13am,8:55pm,"$2,402",20 hours 42 minutes,Two,"San Francisco, Tokyo","1 hour 4 minutes, 1 hour 40 minutes",2024-07-03
Japan Airlines,2024-07-10,2024-07-19,11:13am,8:55pm,"$2,402",20 hours 42 minutes,Two,"San Francisco, Tokyo","1 hour 4 minutes, 1 hour 40 minutes",2024-07-03
United,2024-07-11,2024-07-20,7:58pm,4:05am,"$1,806",19 hours 7 minutes,One,San Francisco,1 hour 58 minutes,2024-07-03
United,2024-07-11,2024-07-20,6:00am,6:45pm,"$1,806",23 hours 45 minutes,One,San Francisco,6 hours 46 minutes,2024-07-03
Delta,2024-07-11,2024-07-20,7:54am,3:30pm,"$2,131",18 hours 36 minutes,One,Seattle,1 hour 48 minutes,2024-07-03
Delta,2024-07-11,2024-07-20,5:25am,3:30pm,"$1,943",21 hours 5 minutes,Two,"Salt Lake City, Seattle","1 hour 26 minutes, 2 hours 10 minutes",2024-07-03
United,2024-07-11,2024-07-20,6:00am,4:05am,"$1,900",33 hours 5 minutes,One,San Francisco,16 hours 1 minute,2024-07-03
Korean Air,2024-07-11,2024-07-20,10:30am,12:10pm,"$2,027",36 hours 40 minutes,One,Seoul,19 hours 15 minutes,2024-07-03
Delta,2024-07-11,2024-07-20,7:00am,5:50pm,"$2,030",21 hours 50 minutes,Two,"Minneapolis, Seoul","2 hours 5 minutes, 0 hours 50 minutes",2024-07-03
multipleAirlines,2024-07-11,2024-07-20,7:00am,5:50pm,"$2,032",21 hours 50 minutes,Two,"Minneapolis, Seoul","2 hours 5 minutes, 0 hours 50 minutes",2024-07-03
multipleAirlines,2024-07-11,2024-07-20,7:58pm,4:50am,"$2,429",19 hours 52 minutes,One,San Francisco,3 hours 13 minutes,2024-07-03
multipleAirlines,2024-07-11,2024-07-20,7:58pm,5:15am,"$2,429",20 hours 17 minutes,One,San Francisco,3 hours 38 minutes,2024-07-03
multipleAirlines,2024-07-11,2024-07-20,7:45pm,4:10am,"$2,462",19 hours 25 minutes,One,Seattle,3 hours 10 minutes,2024-07-03
multipleAirlines,2024-07-11,2024-07-20,7:45pm,5:10am,"$2,462",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
multipleAirlines,2024-07-11,2024-07-20,6:00am,5:00pm,"$2,599",22 hours 0 minutes,One,San Francisco,5 hours 16 minutes,2024-07-03
multipleAirlines,2024-07-11,2024-07-20,5:45pm,4:10am,"$2,462",21 hours 25 minutes,One,Seattle,5 hours 10 minutes,2024-07-03
Japan Airlines,2024-07-11,2024-07-20,12:25pm,8:50pm,"$2,826",19 hours 25 minutes,One,Tokyo,2 hours 25 minutes,2024-07-03
multipleAirlines,2024-07-11,2024-07-20,5:45pm,5:10am,"$2,462",22 hours 25 minutes,One,Seattle,6 hours 10 minutes,2024-07-03
multipleAirlines,2024-07-11,2024-07-20,3:59pm,4:10am,"$2,384",23 hours 11 minutes,One,Seattle,6 hours 59 minutes,2024-07-03
multipleAirlines,2024-07-11,2024-07-20,3:59pm,5:10am,"$2,384",24 hours 11 minutes,One,Seattle,7 hours 59 minutes,2024-07-03
multipleAirlines,2024-07-11,2024-07-20,3:59pm,4:40am,"$2,097",23 hours 41 minutes,Two,"Seattle, San Francisco","1 hour 48 minutes, 2 hours 40 minutes",2024-07-03
Japan Airlines,2024-07-11,2024-07-20,12:00pm,8:55pm,"$2,899",19 hours 55 minutes,One,Tokyo,3 hours 10 minutes,2024-07-03
multipleAirlines,2024-07-11,2024-07-20,2:30pm,4:10am,"$2,384",24 hours 40 minutes,One,Seattle,8 hours 28 minutes,2024-07-03
multipleAirlines,2024-07-11,2024-07-20,2:30pm,4:40am,"$2,062",25 hours 10 minutes,Two,"Seattle, San Francisco","1 hour 3 minutes, 4 hours 54 minutes",2024-07-03
multipleAirlines,2024-07-11,2024-07-20,2:30pm,4:40am,"$2,062",25 hours 10 minutes,Two,"Seattle, San Francisco","2 hours 3 minutes, 3 hours 55 minutes",2024-07-03
multipleAirlines,2024-07-11,2024-07-20,2:30pm,4:40am,"$2,062",25 hours 10 minutes,Two,"Seattle, San Francisco","3 hours 17 minutes, 2 hours 40 minutes",2024-07-03
multipleAirlines,2024-07-11,2024-07-20,12:53pm,4:10am,"$2,462",26 hours 17 minutes,One,Seattle,10 hours 8 minutes,2024-07-03
United,2024-07-12,2024-07-21,6:00am,6:45pm,"$1,635",23 hours 45 minutes,One,San Francisco,6 hours 46 minutes,2024-07-03
United,2024-07-12,2024-07-21,7:58pm,4:05am,"$1,699",19 hours 7 minutes,One,San Francisco,1 hour 58 minutes,2024-07-03
Delta,2024-07-12,2024-07-21,7:54am,3:15pm,"$1,943",18 hours 21 minutes,One,Seattle,1 hour 33 minutes,2024-07-03
United,2024-07-12,2024-07-21,6:00am,4:05am,"$1,647",33 hours 5 minutes,One,San Francisco,16 hours 1 minute,2024-07-03
multipleAirlines,2024-07-12,2024-07-21,6:00am,5:00pm,"$2,379",22 hours 0 minutes,One,San Francisco,5 hours 16 minutes,2024-07-03
multipleAirlines,2024-07-12,2024-07-21,7:45pm,5:10am,"$2,449",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
United,2024-07-12,2024-07-21,6:46pm,4:05am,"$2,047",20 hours 19 minutes,Two,"Denver, San Francisco","1 hour 3 minutes, 0 hours 45 minutes",2024-07-03
Japan Airlines,2024-07-12,2024-07-21,12:00pm,8:55pm,"$2,584",19 hours 55 minutes,One,Tokyo,3 hours 10 minutes,2024-07-03
Korean Air,2024-07-12,2024-07-21,7:00am,5:50pm,"$2,032",21 hours 50 minutes,Two,"Minneapolis, Seoul","2 hours 5 minutes, 0 hours 50 minutes",2024-07-03
multipleAirlines,2024-07-12,2024-07-21,5:45pm,5:10am,"$2,449",22 hours 25 minutes,One,Seattle,6 hours 10 minutes,2024-07-03
United,2024-07-12,2024-07-21,7:15am,6:45pm,"$2,047",22 hours 30 minutes,Two,"Houston, San Francisco","1 hour 49 minutes, 2 hours 20 minutes",2024-07-03
China Airlines,2024-07-12,2024-07-21,6:20am,9:20pm,"$2,284",26 hours 0 minutes,One,Los Angeles,9 hours 22 minutes,2024-07-03
United,2024-07-12,2024-07-21,7:00am,6:45pm,"$2,047",22 hours 45 minutes,Two,"Chicago, San Francisco","1 hour 7 minutes, 1 hour 5 minutes",2024-07-03
multipleAirlines,2024-07-12,2024-07-21,3:59pm,5:10am,"$2,449",24 hours 11 minutes,One,Seattle,7 hours 59 minutes,2024-07-03
Japan Airlines,2024-07-12,2024-07-21,12:00pm,2:30pm,"$2,318",37 hours 30 minutes,One,Tokyo,20 hours 45 minutes,2024-07-03
United,2024-07-12,2024-07-21,6:00am,6:45pm,"$2,052",23 hours 45 minutes,Two,"Denver, San Francisco","4 hours 25 minutes, 1 hour 20 minutes",2024-07-03
multipleAirlines,2024-07-12,2024-07-21,2:30pm,5:10am,"$2,449",25 hours 40 minutes,One,Seattle,9 hours 28 minutes,2024-07-03
United,2024-07-12,2024-07-21,4:35pm,4:05am,"$2,047",22 hours 30 minutes,Two,"Denver, San Francisco","3 hours 35 minutes, 0 hours 45 minutes",2024-07-03
Turkish Airlines,2024-07-12,2024-07-21,8:40pm,5:55pm,"$2,425",32 hours 15 minutes,One,Istanbul,8 hours 55 minutes,2024-07-03
multipleAirlines,2024-07-12,2024-07-21,3:59pm,4:40am,"$2,057",23 hours 41 minutes,Two,"Seattle, San Francisco","1 hour 48 minutes, 2 hours 40 minutes",2024-07-03
multipleAirlines,2024-07-12,2024-07-21,2:30pm,4:40am,"$2,022",25 hours 10 minutes,Two,"Seattle, San Francisco","3 hours 17 minutes, 2 hours 40 minutes",2024-07-03
multipleAirlines,2024-07-12,2024-07-21,2:30pm,4:40am,"$2,022",25 hours 10 minutes,Two,"Seattle, San Francisco","1 hour 3 minutes, 4 hours 54 minutes",2024-07-03
multipleAirlines,2024-07-12,2024-07-21,2:30pm,4:40am,"$2,022",25 hours 10 minutes,Two,"Seattle, San Francisco","2 hours 3 minutes, 3 hours 55 minutes",2024-07-03
multipleAirlines,2024-07-12,2024-07-21,3:59pm,5:10am,"$2,093",24 hours 11 minutes,Two,"Seattle, Los Angeles","2 hours 1 minutes, 1 hour 50 minutes",2024-07-03
multipleAirlines,2024-07-12,2024-07-21,3:59pm,5:10am,"$2,093",24 hours 11 minutes,Two,"Seattle, Los Angeles","1 hour 1 minutes, 2 hours 50 minutes",2024-07-03
United,2024-07-13,2024-07-22,7:58pm,4:05am,"$1,393",19 hours 7 minutes,One,San Francisco,1 hour 58 minutes,2024-07-03
United,2024-07-13,2024-07-22,6:00am,6:45pm,"$1,393",23 hours 45 minutes,One,San Francisco,6 hours 46 minutes,2024-07-03
Delta,2024-07-13,2024-07-22,7:54am,3:25pm,"$1,943",18 hours 31 minutes,One,Seattle,1 hour 43 minutes,2024-07-03
United,2024-07-13,2024-07-22,6:00am,4:05am,"$1,543",33 hours 5 minutes,One,San Francisco,16 hours 1 minute,2024-07-03
Japan Airlines,2024-07-13,2024-07-22,12:00pm,8:55pm,"$2,182",19 hours 55 minutes,One,Tokyo,3 hours 10 minutes,2024-07-03
Korean Air,2024-07-13,2024-07-22,10:30am,12:10pm,"$2,012",36 hours 40 minutes,One,Seoul,19 hours 15 minutes,2024-07-03
Japan Airlines,2024-07-13,2024-07-22,12:00pm,2:30pm,"$2,029",37 hours 30 minutes,One,Tokyo,20 hours 45 minutes,2024-07-03
multipleAirlines,2024-07-13,2024-07-22,6:00am,5:00pm,"$2,379",22 hours 0 minutes,One,San Francisco,5 hours 16 minutes,2024-07-03
multipleAirlines,2024-07-13,2024-07-22,7:58pm,5:15am,"$2,379",20 hours 17 minutes,One,San Francisco,3 hours 38 minutes,2024-07-03
multipleAirlines,2024-07-13,2024-07-22,7:58pm,4:50am,"$2,379",19 hours 52 minutes,One,San Francisco,3 hours 13 minutes,2024-07-03
Japan Airlines,2024-07-13,2024-07-22,12:25pm,8:50pm,"$2,670",19 hours 25 minutes,One,Tokyo,2 hours 25 minutes,2024-07-03
multipleAirlines,2024-07-13,2024-07-22,5:45pm,4:10am,"$2,406",21 hours 25 minutes,One,Seattle,5 hours 10 minutes,2024-07-03
multipleAirlines,2024-07-13,2024-07-22,5:45pm,5:10am,"$2,406",22 hours 25 minutes,One,Seattle,6 hours 10 minutes,2024-07-03
Delta,2024-07-13,2024-07-22,3:09pm,3:30pm,"$2,188",35 hours 21 minutes,One,Seattle,18 hours 35 minutes,2024-07-03
multipleAirlines,2024-07-13,2024-07-22,2:30pm,5:10am,"$2,406",25 hours 40 minutes,One,Seattle,9 hours 28 minutes,2024-07-03
multipleAirlines,2024-07-13,2024-07-22,2:30pm,4:10am,"$2,406",24 hours 40 minutes,One,Seattle,8 hours 28 minutes,2024-07-03
multipleAirlines,2024-07-13,2024-07-22,3:59pm,5:10am,"$2,406",24 hours 11 minutes,One,Seattle,7 hours 59 minutes,2024-07-03
Korean Air,2024-07-13,2024-07-22,12:10pm,9:25am,"$2,461",32 hours 15 minutes,One,Seoul,15 hours 10 minutes,2024-07-03
multipleAirlines,2024-07-13,2024-07-22,12:53pm,4:10am,"$2,406",26 hours 17 minutes,One,Seattle,10 hours 8 minutes,2024-07-03
multipleAirlines,2024-07-13,2024-07-22,3:59pm,4:10am,"$2,406",23 hours 11 minutes,One,Seattle,6 hours 59 minutes,2024-07-03
multipleAirlines,2024-07-13,2024-07-22,12:53pm,5:10am,"$2,406",27 hours 17 minutes,One,Seattle,11 hours 8 minutes,2024-07-03
Asiana Airlines,2024-07-13,2024-07-22,7:58pm,11:30am,"$1,881",26 hours 32 minutes,Two,"San Francisco, Seoul","1 hour 43 minutes, 6 hours 0 minutes",2024-07-03
Turkish Airlines,2024-07-13,2024-07-22,8:40pm,5:55pm,"$2,410",32 hours 15 minutes,One,Istanbul,8 hours 55 minutes,2024-07-03
multipleAirlines,2024-07-13,2024-07-22,11:13am,8:55pm,"$2,343",20 hours 42 minutes,Two,"San Francisco, Tokyo","1 hour 4 minutes, 1 hour 40 minutes",2024-07-03
Japan Airlines,2024-07-13,2024-07-22,11:13am,8:55pm,"$2,343",20 hours 42 minutes,Two,"San Francisco, Tokyo","1 hour 4 minutes, 1 hour 40 minutes",2024-07-03
United,2024-07-14,2024-07-23,7:58pm,4:05am,"$1,532",19 hours 7 minutes,One,San Francisco,1 hour 58 minutes,2024-07-03
United,2024-07-14,2024-07-23,6:00am,6:45pm,"$1,532",23 hours 45 minutes,One,San Francisco,6 hours 46 minutes,2024-07-03
United,2024-07-14,2024-07-23,6:00am,4:05am,"$1,543",33 hours 5 minutes,One,San Francisco,16 hours 1 minute,2024-07-03
Delta,2024-07-14,2024-07-23,7:54am,3:30pm,"$1,943",18 hours 36 minutes,One,Seattle,1 hour 48 minutes,2024-07-03
United,2024-07-14,2024-07-23,7:58pm,6:45pm,"$1,601",33 hours 47 minutes,One,San Francisco,16 hours 43 minutes,2024-07-03
multipleAirlines,2024-07-14,2024-07-23,7:45pm,5:10am,"$2,072",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
Japan Airlines,2024-07-14,2024-07-23,12:00pm,8:55pm,"$2,251",19 hours 55 minutes,One,Tokyo,3 hours 10 minutes,2024-07-03
multipleAirlines,2024-07-14,2024-07-23,7:58pm,5:15am,"$2,117",20 hours 17 minutes,One,San Francisco,3 hours 38 minutes,2024-07-03
multipleAirlines,2024-07-14,2024-07-23,7:58pm,4:50am,"$2,117",19 hours 52 minutes,One,San Francisco,3 hours 13 minutes,2024-07-03
multipleAirlines,2024-07-14,2024-07-23,6:00am,5:00pm,"$2,132",22 hours 0 minutes,One,San Francisco,5 hours 16 minutes,2024-07-03
Korean Air,2024-07-14,2024-07-23,10:30am,12:10pm,"$2,027",36 hours 40 minutes,One,Seoul,19 hours 15 minutes,2024-07-03
Delta,2024-07-14,2024-07-23,3:09pm,3:20pm,"$1,921",35 hours 11 minutes,One,Seattle,18 hours 25 minutes,2024-07-03
multipleAirlines,2024-07-14,2024-07-23,5:45pm,5:10am,"$2,072",22 hours 25 minutes,One,Seattle,6 hours 10 minutes,2024-07-03
Japan Airlines,2024-07-14,2024-07-23,12:00pm,2:30pm,"$2,098",37 hours 30 minutes,One,Tokyo,20 hours 45 minutes,2024-07-03
multipleAirlines,2024-07-14,2024-07-23,3:59pm,5:10am,"$2,072",24 hours 11 minutes,One,Seattle,7 hours 59 minutes,2024-07-03
multipleAirlines,2024-07-14,2024-07-23,2:30pm,5:10am,"$2,072",25 hours 40 minutes,One,Seattle,9 hours 28 minutes,2024-07-03
China Airlines,2024-07-14,2024-07-23,6:20am,9:20pm,"$2,126",26 hours 0 minutes,One,Los Angeles,9 hours 22 minutes,2024-07-03
Japan Airlines,2024-07-14,2024-07-23,12:25pm,11:35am,"$2,249",34 hours 10 minutes,One,Tokyo,17 hours 0 minutes,2024-07-03
Korean Air,2024-07-14,2024-07-23,12:10pm,9:25am,"$2,293",32 hours 15 minutes,One,Seoul,15 hours 10 minutes,2024-07-03
Korean Air,2024-07-14,2024-07-23,12:10pm,12:10pm,"$2,293",35 hours 0 minutes,One,Seoul,17 hours 50 minutes,2024-07-03
Japan Airlines,2024-07-14,2024-07-23,12:25pm,8:50pm,"$2,739",19 hours 25 minutes,One,Tokyo,2 hours 25 minutes,2024-07-03
Japan Airlines,2024-07-14,2024-07-23,11:13am,8:55pm,"$2,175",20 hours 42 minutes,Two,"San Francisco, Tokyo","1 hour 4 minutes, 1 hour 40 minutes",2024-07-03
multipleAirlines,2024-07-14,2024-07-23,11:13am,8:55pm,"$2,175",20 hours 42 minutes,Two,"San Francisco, Tokyo","1 hour 4 minutes, 1 hour 40 minutes",2024-07-03
Korean Air,2024-07-14,2024-07-23,6:40am,5:50pm,"$2,032",22 hours 10 minutes,Two,"Minneapolis, Seoul","2 hours 21 minutes, 0 hours 50 minutes",2024-07-03
China Airlines,2024-07-14,2024-07-23,6:20am,5:10am,"$2,169",33 hours 50 minutes,One,Los Angeles,17 hours 12 minutes,2024-07-03
United,2024-07-15,2024-07-24,7:58pm,4:05am,"$1,492",19 hours 7 minutes,One,San Francisco,1 hour 58 minutes,2024-07-03
United,2024-07-15,2024-07-24,6:00am,6:45pm,"$1,492",23 hours 45 minutes,One,San Francisco,6 hours 46 minutes,2024-07-03
United,2024-07-15,2024-07-24,6:00am,4:05am,"$1,503",33 hours 5 minutes,One,San Francisco,16 hours 1 minute,2024-07-03
Delta,2024-07-15,2024-07-24,7:54am,3:20pm,"$1,903",18 hours 26 minutes,One,Seattle,1 hour 38 minutes,2024-07-03
multipleAirlines,2024-07-15,2024-07-24,7:58pm,5:15am,"$1,999",20 hours 17 minutes,One,San Francisco,3 hours 38 minutes,2024-07-03
multipleAirlines,2024-07-15,2024-07-24,7:45pm,5:10am,"$2,089",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
Japan Airlines,2024-07-15,2024-07-24,12:25pm,8:50pm,"$2,223",19 hours 25 minutes,One,Tokyo,2 hours 25 minutes,2024-07-03
multipleAirlines,2024-07-15,2024-07-24,7:58pm,4:50am,"$2,024",19 hours 52 minutes,One,San Francisco,3 hours 13 minutes,2024-07-03
Japan Airlines,2024-07-15,2024-07-24,12:00pm,8:55pm,"$2,225",19 hours 55 minutes,One,Tokyo,3 hours 10 minutes,2024-07-03
Korean Air,2024-07-15,2024-07-24,10:30am,12:10pm,"$1,987",36 hours 40 minutes,One,Seoul,19 hours 15 minutes,2024-07-03
multipleAirlines,2024-07-15,2024-07-24,6:00am,5:00pm,"$2,326",22 hours 0 minutes,One,San Francisco,5 hours 16 minutes,2024-07-03
multipleAirlines,2024-07-15,2024-07-24,5:45pm,5:10am,"$2,089",22 hours 25 minutes,One,Seattle,6 hours 10 minutes,2024-07-03
multipleAirlines,2024-07-15,2024-07-24,3:59pm,5:10am,"$2,089",24 hours 11 minutes,One,Seattle,7 hours 59 minutes,2024-07-03
multipleAirlines,2024-07-15,2024-07-24,2:30pm,5:10am,"$2,089",25 hours 40 minutes,One,Seattle,9 hours 28 minutes,2024-07-03
Korean Air,2024-07-15,2024-07-24,12:10pm,9:25am,"$2,297",32 hours 15 minutes,One,Seoul,15 hours 10 minutes,2024-07-03
Turkish Airlines,2024-07-15,2024-07-24,8:40pm,5:55pm,"$2,385",32 hours 15 minutes,One,Istanbul,8 hours 55 minutes,2024-07-03
multipleAirlines,2024-07-15,2024-07-24,9:17pm,9:00am,"$2,047",22 hours 43 minutes,Two,"San Francisco, Hong Kong","1 hour 58 minutes, 1 hour 0 minutes",2024-07-03
Cathay Pacific,2024-07-15,2024-07-24,9:17pm,9:00am,"$2,069",22 hours 43 minutes,Two,"San Francisco, Hong Kong","1 hour 58 minutes, 1 hour 0 minutes",2024-07-03
Cathay Pacific,2024-07-15,2024-07-24,8:45pm,9:00am,"$2,069",23 hours 15 minutes,Two,"Los Angeles, Hong Kong","2 hours 25 minutes, 1 hour 15 minutes",2024-07-03
Cathay Pacific,2024-07-15,2024-07-24,9:17pm,10:05am,"$2,069",23 hours 48 minutes,Two,"San Francisco, Hong Kong","1 hour 58 minutes, 2 hours 10 minutes",2024-07-03
Cathay Pacific,2024-07-15,2024-07-24,9:45pm,10:40am,"$2,069",23 hours 55 minutes,Two,"Los Angeles, Hong Kong","2 hours 23 minutes, 1 hour 50 minutes",2024-07-03
multipleAirlines,2024-07-15,2024-07-24,9:00am,8:55pm,"$2,150",22 hours 55 minutes,Two,"Seattle, Tokyo","2 hours 20 minutes, 2 hours 40 minutes",2024-07-03
Cathay Pacific,2024-07-15,2024-07-24,9:45pm,10:05am,"$2,069",23 hours 20 minutes,Two,"Los Angeles, Hong Kong","2 hours 23 minutes, 1 hour 25 minutes",2024-07-03
multipleAirlines,2024-07-15,2024-07-24,8:29am,8:50pm,"$2,148",23 hours 21 minutes,Two,"Chicago, Tokyo","1 hour 23 minutes, 3 hours 0 minutes",2024-07-03
Cathay Pacific,2024-07-15,2024-07-24,9:45pm,11:00am,"$2,069",24 hours 15 minutes,Two,"Los Angeles, Hong Kong","2 hours 23 minutes, 2 hours 15 minutes",2024-07-03
United,2024-07-16,2024-07-25,7:58pm,4:05am,"$1,492",19 hours 7 minutes,One,San Francisco,1 hour 58 minutes,2024-07-03
United,2024-07-16,2024-07-25,6:00am,6:45pm,"$1,581",23 hours 45 minutes,One,San Francisco,6 hours 46 minutes,2024-07-03
United,2024-07-16,2024-07-25,6:00am,4:05am,"$1,503",33 hours 5 minutes,One,San Francisco,16 hours 1 minute,2024-07-03
Delta,2024-07-16,2024-07-25,7:54am,3:15pm,"$2,010",18 hours 21 minutes,One,Seattle,1 hour 33 minutes,2024-07-03
multipleAirlines,2024-07-16,2024-07-25,7:45pm,4:10am,"$2,089",19 hours 25 minutes,One,Seattle,3 hours 10 minutes,2024-07-03
multipleAirlines,2024-07-16,2024-07-25,7:58pm,5:15am,"$2,099",20 hours 17 minutes,One,San Francisco,3 hours 38 minutes,2024-07-03
multipleAirlines,2024-07-16,2024-07-25,6:00am,5:00pm,"$2,099",22 hours 0 minutes,One,San Francisco,5 hours 16 minutes,2024-07-03
multipleAirlines,2024-07-16,2024-07-25,7:58pm,4:50am,"$2,099",19 hours 52 minutes,One,San Francisco,3 hours 13 minutes,2024-07-03
multipleAirlines,2024-07-16,2024-07-25,7:45pm,5:10am,"$2,089",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
Japan Airlines,2024-07-16,2024-07-25,12:25pm,8:50pm,"$2,263",19 hours 25 minutes,One,Tokyo,2 hours 25 minutes,2024-07-03
Japan Airlines,2024-07-16,2024-07-25,12:00pm,8:55pm,"$2,265",19 hours 55 minutes,One,Tokyo,3 hours 10 minutes,2024-07-03
multipleAirlines,2024-07-16,2024-07-25,5:45pm,4:10am,"$2,089",21 hours 25 minutes,One,Seattle,5 hours 10 minutes,2024-07-03
multipleAirlines,2024-07-16,2024-07-25,5:45pm,5:10am,"$2,089",22 hours 25 minutes,One,Seattle,6 hours 10 minutes,2024-07-03
multipleAirlines,2024-07-16,2024-07-25,3:59pm,5:10am,"$2,089",24 hours 11 minutes,One,Seattle,7 hours 59 minutes,2024-07-03
Delta,2024-07-16,2024-07-25,3:09pm,3:20pm,"$2,029",35 hours 11 minutes,One,Seattle,18 hours 25 minutes,2024-07-03
multipleAirlines,2024-07-16,2024-07-25,3:59pm,4:10am,"$2,089",23 hours 11 minutes,One,Seattle,6 hours 59 minutes,2024-07-03
multipleAirlines,2024-07-16,2024-07-25,2:30pm,4:10am,"$2,089",24 hours 40 minutes,One,Seattle,8 hours 28 minutes,2024-07-03
Japan Airlines,2024-07-16,2024-07-25,12:00pm,2:30pm,"$2,073",37 hours 30 minutes,One,Tokyo,20 hours 45 minutes,2024-07-03
Korean Air,2024-07-16,2024-07-25,12:10pm,12:10pm,"$2,215",35 hours 0 minutes,One,Seoul,17 hours 50 minutes,2024-07-03
Korean Air,2024-07-16,2024-07-25,12:10pm,9:25am,"$2,215",32 hours 15 minutes,One,Seoul,15 hours 10 minutes,2024-07-03
Japan Airlines,2024-07-16,2024-07-25,12:25pm,11:35am,"$2,263",34 hours 10 minutes,One,Tokyo,17 hours 0 minutes,2024-07-03
United,2024-07-16,2024-07-25,7:58pm,6:45pm,"$2,129",33 hours 47 minutes,One,San Francisco,16 hours 43 minutes,2024-07-03
multipleAirlines,2024-07-16,2024-07-25,3:59pm,5:10am,"$1,825",24 hours 11 minutes,Two,"Seattle, Los Angeles","1 hour 1 minutes, 2 hours 45 minutes",2024-07-03
multipleAirlines,2024-07-16,2024-07-25,2:30pm,5:10am,"$2,300",25 hours 40 minutes,One,Seattle,9 hours 28 minutes,2024-07-03
Korean Air,2024-07-16,2024-07-25,10:30am,12:10pm,"$2,319",36 hours 40 minutes,One,Seoul,19 hours 15 minutes,2024-07-03
United,2024-07-17,2024-07-26,7:58pm,4:05am,"$1,500",19 hours 7 minutes,One,San Francisco,1 hour 58 minutes,2024-07-03
United,2024-07-17,2024-07-26,6:00am,6:45pm,"$1,500",23 hours 45 minutes,One,San Francisco,6 hours 46 minutes,2024-07-03
United,2024-07-17,2024-07-26,6:00am,4:05am,"$1,511",33 hours 5 minutes,One,San Francisco,16 hours 1 minute,2024-07-03
Delta,2024-07-17,2024-07-26,7:54am,3:20pm,"$1,931",18 hours 26 minutes,One,Seattle,1 hour 38 minutes,2024-07-03
Japan Airlines,2024-07-17,2024-07-26,12:25pm,8:50pm,"$2,191",19 hours 25 minutes,One,Tokyo,2 hours 25 minutes,2024-07-03
Japan Airlines,2024-07-17,2024-07-26,12:00pm,8:55pm,"$2,193",19 hours 55 minutes,One,Tokyo,3 hours 10 minutes,2024-07-03
multipleAirlines,2024-07-17,2024-07-26,7:45pm,5:10am,"$2,197",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
multipleAirlines,2024-07-17,2024-07-26,6:00am,5:00pm,"$2,207",22 hours 0 minutes,One,San Francisco,5 hours 16 minutes,2024-07-03
multipleAirlines,2024-07-17,2024-07-26,5:45pm,5:10am,"$2,197",22 hours 25 minutes,One,Seattle,6 hours 10 minutes,2024-07-03
Japan Airlines,2024-07-17,2024-07-26,12:00pm,2:30pm,"$2,001",37 hours 30 minutes,One,Tokyo,20 hours 45 minutes,2024-07-03
Korean Air,2024-07-17,2024-07-26,12:10pm,9:25am,"$2,143",32 hours 15 minutes,One,Seoul,15 hours 10 minutes,2024-07-03
multipleAirlines,2024-07-17,2024-07-26,3:59pm,5:10am,"$2,197",24 hours 11 minutes,One,Seattle,7 hours 59 minutes,2024-07-03
multipleAirlines,2024-07-17,2024-07-26,7:30pm,11:30am,"$1,781",27 hours 0 minutes,Two,"Los Angeles, Seoul","2 hours 19 minutes, 6 hours 0 minutes",2024-07-03
